"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d","uniID","X","Site","Date","Waypoint","Species","Height","N.flowers","Time","NN","NN.id","dist.lar","LT","AS","EC","SD","SM","SC","PP","HH","EL","LOTUS","BW","Quantity","density","shrub.density","cactus.density","con.density","het.density","site.density","site.shrub.density","site.cactus.density","S","imp.den.x","imp.den.y"
"203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BW 203",203,"","4.30.2018",203,"BW",61,150,"11:49",133,"SC",98,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,0,2,0.035,0.0315,0.0035,2,0.035,0.035
"204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AS 204",204,"","4.30.2018",204,"AS",66,12,"11:49",40,"AS",103,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0.035,0.0315,0.0035,1,0.035,0.035
"205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AS 205",205,"","4.30.2018",205,"AS",68,29,"11:49",40,"AS",105,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0.035,0.0315,0.0035,1,0.035,0.035
"206",1,0.0588235294117647,0.032258064516129,-0.967741935483871,0.791304347826087,1,1,1,1,2.03478260869565,0,0,0.00362027353177796,0.0015515619893834,NA,0,1,0.0488188976377953,0.103375638694537,0.340126289035556,"EC 206",206,"","4.30.2018",206,"EC",54,90,"12:06",2,"EC",149,0,0,3,0,0,0,0,0,0,0,0,1,3,3,0,3,0,0.035,0.0315,0.0035,1,0.035,0.035
"207",1,0.0588235294117647,0.0422535211267606,-0.957746478873239,0.539130434782609,1,1,1,1,1.9,0,0,0.00399738535800483,0.00332178822461,NA,0,1,0.111811023622047,0.103375638694537,0.325924385233594,"SC 207",207,"","4.30.2018",207,"SC",32,7,"12:06",200,"AS",116,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.035,0.0315,0.0035,0,0.035,0.035
"208",2,0.117647058823529,0.0932343234323432,-0.453382838283828,0.408695652173913,0.9375,0.684653196881458,0.9375,1,1.77391304347826,0.00228354272214195,0,0.0043141592920354,0.00237197817805332,NA,0.693147180559945,2,0.177952755905512,0.206751277389075,0.276918709862911,"PP 208",208,"","4.30.2018",208,"PP",38,6,"12:22",125,"SM",84,0,0,0,0,4,0,0,0,0,0,1,2,5,5,0,0,5,0.035,0.0315,0.0035,2,0.035,0.035
"209",3,0.176470588235294,0.265406162464986,-0.244864612511671,0.117391304347826,0.9375,0.579601155968481,0.875,1,1.84782608695652,0.00931319072233317,0.00932881325694981,0.00405772325020113,0.00309581166862682,NA,1.03972077083992,2.82842712474619,0.110236220472441,0.292390460521591,0.404910322211117,"SM 209",209,"","4.30.2018",209,"SM",65,32,"12:22",30,"SM",107,0,1,1,0,9,0,0,0,0,0,0,4,11,11,0,9,2,0.035,0.0315,0.0035,3,0.035,0.035
"210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SC 210",210,"","4.30.2018",210,"SC",78,14,"12:43",70,"AS",154,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0.035,0.0315,0.0035,1,0.035,0.035
"211",2,0.117647058823529,0.0197802197802198,-0.49010989010989,0.373913043478261,0.9375,0.684653196881458,0.9375,1,1.58260869565217,0.0029881757522496,0,0.00496781979082864,0.00230066953336541,NA,0.693147180559945,2,0.396850393700787,0.206751277389075,0.0373378679365319,"LT 211",211,"","4.30.2018",211,"LT",275,165,"12:43",0,"AS",99,0,2,0,0,0,1,0,0,0,0,0,2,3,2,1,0,3,0.035,0.0315,0.0035,2,0.035,0.035
"212",1,0.0588235294117647,0.0454545454545455,-0.954545454545455,0.673913043478261,1,1,1,1,2.02173913043478,0,0,0.00362530168946098,0.0015768272059547,NA,0,1,0.0346456692913386,0.103375638694537,0.406026425555071,"AS 212",212,"","4.30.2018",212,"AS",54,80,"1:21",38,"AS",145,2,4,0,0,0,0,0,0,0,0,0,1,6,6,0,4,2,0.035,0.0315,0.0035,2,0.035,0.035
"213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SC 213",213,"","4.30.2018",213,"SC",55,7,"1:21",0,"AS",162,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0.035,0.0315,0.0035,1,0.035,0.035
"214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LT 214",214,"","4.30.2018",214,"LT",90,10,"1:38",0,"EC",96,0,3,1,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0.035,0.0315,0.0035,2,0.035,0.035
"215",1,0.0588235294117647,0.0196078431372549,-0.980392156862745,0.795652173913043,1,1,1,1,1.93478260869565,0,0,0.00388676588897828,0.00169385069463442,NA,0,1,0.0803149606299213,0.103375638694537,0.244461840818095,"EC 215",215,"","4.30.2018",215,"EC",49,34,"1:38",0,"LT",2,1,3,0,0,0,0,0,0,0,0,0,1,4,4,0,0,4,0.035,0.0315,0.0035,2,0.035,0.035
"216",1,0.0588235294117647,0.0099009900990099,-0.99009900990099,0.678260869565217,1,1,1,1,1.81739130434783,0,0,0.00418342719227675,0.00167883758817484,NA,0,1,0.159055118110236,0.103375638694537,0.113160148640456,"AS 216",216,"","4.30.2018",216,"AS",52,145,"1:38",10,"AS",17,2,3,1,0,0,0,0,0,0,0,0,1,6,6,0,3,3,0.035,0.0315,0.0035,3,0.035,0.035
"217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AS 217",217,"","4.30.2018",217,"AS",43,100,"1:38",10,"AS",19,2,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0.035,0.0315,0.0035,2,0.035,0.035
"218",2,0.117647058823529,0.0421590546151389,-0.478920472692431,0.352173913043478,0.9375,0.684653196881458,0.9375,1,1.74782608695652,0.00420170806051518,0,0.00442477876106195,0.00236103319149936,NA,0.693147180559945,2,0.207874015748031,0.206751277389075,0.180262404777216,"EC 218",218,"","4.30.2018",218,"EC",64,115,"1:54",53,"AS",141,0,4,0,0,0,0,0,0,0,0,0,2,4,4,0,0,4,0.035,0.0315,0.0035,1,0.035,0.035
"219",1,0.0588235294117647,0.0142857142857143,-0.985714285714286,0.856521739130435,1,1,1,1,2.02173913043478,0,0,0.00377614641995173,0.00160188058365056,NA,0,1,0.110236220472441,0.103375638694537,0.183610725827904,"LT 219",219,"","4.30.2018",219,"LT",210,77,"1:54",55,"AS",133,0,2,1,0,0,0,0,0,0,0,0,1,3,3,0,0,3,0.035,0.0315,0.0035,2,0.035,0.035
"220",1,0.0588235294117647,0.032258064516129,-0.967741935483871,0.68695652173913,1,1,1,1,2.03478260869565,0,0,0.00362027353177796,0.0015515619893834,NA,0,1,0.0488188976377953,0.103375638694537,0.340126289035556,"AS 220",220,"","4.30.2018",220,"AS",63,165,"2:09",38,"AS",156,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0.035,0.0315,0.0035,1,0.035,0.035
"221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LT 221",221,"","4.30.2018",221,"LT",120,58,"2:09",70,"LT",190,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.035,0.0315,0.0035,1,0.035,0.035
"222",1,0.0588235294117647,0.0198019801980198,-0.98019801980198,0.565217391304348,1,1,1,1,1.81739130434783,0,0,0.00418342719227675,0.00276727004884149,NA,0,1,0.159055118110236,0.103375638694537,0.201156425651282,"EC 222",222,"","4.30.2018",222,"EC",43,60,"2:24",210,"EC",192,0,0,2,0,0,0,0,0,0,0,0,2,2,2,0,2,0,0.035,0.0315,0.0035,1,0.035,0.035
"223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC 223",223,"","4.30.2018",223,"EC",65,120,"2:29",135,"EC",167,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0.035,0.0315,0.0035,1,0.035,0.035
"224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SC 224",224,"","4.30.2018",224,"SC",52,7,"2:46",116,"AS",153,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.035,0.0315,0.0035,1,0.035,0.035
"225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LT 225",225,"","4.30.2018",225,"LT",195,70,"2:46",0,"LT",2,2,0,0,0,0,1,0,0,0,0,0,0,3,2,1,2,1,0.035,0.0315,0.0035,2,0.035,0.035
"226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AS 226",226,"","4.30.2018",226,"AS",58,160,"3:01",93,"AS",139,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,0.035,0.0315,0.0035,2,0.035,0.035
"227",1,0.0588235294117647,0.0198019801980198,-0.98019801980198,0.569565217391304,1,1,1,1,1.81739130434783,0,0,0.00418342719227675,0.00276727004884149,NA,0,1,0.159055118110236,0.103375638694537,0.201156425651282,"EC 227",227,"","4.30.2018",227,"EC",50,240,"3:01",95,"AS",140,0,1,1,0,0,0,0,0,0,0,0,2,2,2,0,1,1,0.035,0.0315,0.0035,2,0.035,0.035
"228",1,0.0588235294117647,0.028169014084507,-0.971830985915493,0.634782608695652,1,1,1,1,1.9,0,0,0.00399738535800483,0.00263756837148795,NA,0,1,0.111811023622047,0.103375638694537,0.272942977038317,"SC 228",228,"","4.30.2018",228,"SC",62,9,"3:17",13,"LT",23,3,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,3,0.035,0.0315,0.0035,1,0.035,0.035
"229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LT 229",229,"","4.30.2018",229,"LT",103,120,"3:17",13,"SC",38,2,0,0,0,0,1,0,0,0,0,0,0,3,2,1,2,1,0.035,0.0315,0.0035,2,0.035,0.035
"230",1,0.0588235294117647,0.0198019801980198,-0.98019801980198,0.573913043478261,1,1,1,1,1.81739130434783,0,0,0.00418342719227675,0.00276727004884149,NA,0,1,0.159055118110236,0.103375638694537,0.201156425651282,"EC 230",230,"","4.30.2018",230,"EC",49,200,"3:17",20,"AS",91,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0.035,0.0315,0.0035,1,0.035,0.035
"231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AS 231",231,"","4.30.2018",231,"AS",49,18,"3:17",20,"EC",83,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0.035,0.0315,0.0035,1,0.035,0.035
"232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SC 232",232,"","4.30.2018",232,"SC",54,8,"3:39",227,"SC",214,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0.035,0.0315,0.0035,1,0.035,0.035
"233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SC 233",233,"","4.30.2018",233,"SC",43,8,"3:39",640,"SC",199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0.0315,0.0035,0,0.035,0.035
"234",1,0.0588235294117647,0.0140845070422535,-0.985915492957746,0.943478260869565,1,1,1,1,1.9,0,0,0.00399738535800483,0.00163020349441938,NA,0,1,0.111811023622047,0.103375638694537,0.180885011614819,"SC 234",234,"","4.30.2018",234,"SC",52,4,"3:55",171,"LT",42,1,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,3,0.035,0.0315,0.0035,2,0.035,0.035
"235",1,0.0588235294117647,0.0833333333333333,-0.916666666666667,0.747826086956522,1,1,1,1,2.08695652173913,0,0,0.00346942880128721,0.0015592354826761,NA,0,1,0.0188976377952756,0.103375638694537,0.522501257356411,"BW 235",235,"","4.30.2018",235,"BW",34,4,"3:55",45,"AS",176,0,2,0,0,0,0,0,0,0,0,0,1,2,2,0,0,2,0.035,0.0315,0.0035,1,0.035,0.035
"236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SC 236",236,"","5.3.2018",236,"SC",52,19,"9:44",400,"AS",213,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0385,0.0335,0.005,1,0.0385,0.0385
"237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SM 237",237,"","5.3.2018",237,"SM",70,27,"9:59",30,"EL",92,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0.0385,0.0335,0.005,1,0.0385,0.0385
"238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SC 238",238,"","5.3.2018",238,"SC",52,4,"10:13",270,"SC",22,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0.0385,0.0335,0.005,1,0.0385,0.0385
"239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC 239",239,"","5.3.2018",239,"EC",36,15,"10:23",425,"SC",219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385,0.0335,0.005,0,0.0385,0.0385
"240",1,0.0588235294117647,0.0285714285714286,-0.971428571428571,0.58695652173913,1,1,1,1,2.02173913043478,0,0,0.00377614641995173,0.00256421434155007,NA,0,1,0.110236220472441,0.103375638694537,0.275832161524346,"LT 240",240,"","5.3.2018",240,"LT",230,84,"10:46",210,"AS",155,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0.0385,0.0335,0.005,1,0.0385,0.0385
"241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC 241",241,"","5.3.2018",241,"EC",53,41,"10:59",95,"EC",204,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.0385,0.0335,0.005,1,0.0385,0.0385
"242",2,0.117647058823529,0.0912305516265912,-0.454384724186704,0.165217391304348,0.975,0.752546696632339,0.9375,1,1.67826086956522,0.00577567970448359,0.0177052327301971,0.00462590506838295,0.00422640873765114,NA,0.598269588585257,1.81896851165317,0.269291338582677,0.188037031657399,0.287139787935193,"LT 242",242,"","5.3.2018",242,"LT",145,49,"11:14",170,"LT",41,1,0,0,0,0,0,0,0,0,0,0,7,1,1,0,1,0,0.0385,0.0335,0.005,1,0.0385,0.0385
"243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BW 243",243,"","5.3.2018",243,"BW",45,2,"11:28",350,"LT",113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385,0.0335,0.005,0,0.0385,0.0385
"244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SC 244",244,"","5.3.2018",244,"SC",45,6,"11:40",900,"LT",211,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0.0385,0.0335,0.005,1,0.0385,0.0385
"245",1,0.0588235294117647,0.0196078431372549,-0.980392156862745,0.691304347826087,1,1,1,1,1.93478260869565,0,0,0.00388676588897828,0.00169385069463442,NA,0,1,0.0803149606299213,0.103375638694537,0.244461840818095,"AS 245",245,"","5.3.2018",245,"AS",55,49,"11:55",670,"LT",184,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0385,0.0335,0.005,0,0.0385,0.0385
"246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SC 246",246,"","5.3.2018",246,"SC",52,6,"12:10",340,"LT",110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385,0.0335,0.005,0,0.0385,0.0385
"247",1,0.0588235294117647,0.2,-0.8,0.695652173913043,1,1,1,1,2.24347826086957,0,0,0.00322807723250201,0.0014324656578034,NA,0,1,0.0078740157480315,0.103375638694537,0.690731006085975,"AS 247",247,"","5.3.2018",247,"AS",55,89,"12:46",140,"AS",132,0,1,0,0,0,1,0,0,0,0,0,1,2,1,1,1,1,0.0385,0.0335,0.005,2,0.0385,0.0385
"248",3,0.176470588235294,0.0393592323169788,-0.320213589227674,0.108695652173913,0.9375,0.579601155968481,0.875,1,1.47826086956522,0.0196966478346413,0,0.00532984714400644,0.00316957371532982,NA,1.03972077083992,2.82842712474619,0.508661417322835,0.292390460521591,0.043502184352051,"SC 248",248,"","5.3.2018",248,"SC",88,23,"1:01",100,"AS",32,1,1,0,0,0,0,0,0,0,0,0,4,2,2,0,0,2,0.0385,0.0335,0.005,2,0.0385,0.0385
"249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AS 249",249,"","5.3.2018",249,"AS",62,31,"1:19",70,"AS",97,1,2,0,0,0,0,0,0,0,0,0,0,3,3,0,2,1,0.0385,0.0335,0.005,2,0.0385,0.0385
"250",1,0.0588235294117647,0.00549450549450549,-0.994505494505495,0.860869565217391,1,1,1,1,1.66086956521739,0,0,0.00471641190667739,0.00165176983154938,NA,0,1,0.286614173228346,0.103375638694537,0,"LT 250",250,"","5.3.2018",250,"LT",225,320,"1:32",0,"AS",120,0,2,0,0,0,0,0,0,0,0,0,1,2,2,0,0,2,0.0385,0.0335,0.005,1,0.0385,0.0385
"251",2,0.117647058823529,0.0650623885918004,-0.4674688057041,0.3,0.9375,0.684653196881458,0.9375,1,1.86521739130435,0.00477112247426626,0,0.00412811745776348,0.00242122790793987,NA,0.693147180559945,2,0.11496062992126,0.206751277389075,0.284776748458829,"AS 251",251,"","5.3.2018",251,"AS",45,39,"1:47",365,"AS",169,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0385,0.0335,0.005,0,0.0385,0.0385
"252",1,0.0588235294117647,0.0099009900990099,-0.99009900990099,0.8,1,1,1,1,1.81739130434783,0,0,0.00418342719227675,0.00167883758817484,NA,0,1,0.159055118110236,0.103375638694537,0.113160148640456,"EC 252",252,"","5.3.2018",252,"EC",36,42,"2:05",160,"EC",134,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0.0385,0.0335,0.005,1,0.0385,0.0385
"253",1,0.0588235294117647,0.0833333333333333,-0.916666666666667,1,1,1,1,1,2.15652173913043,0,0,0.00339903459372486,0.00151353270748419,NA,0,1,0.0188976377952756,0.103375638694537,0.522501257356411,"SD 253",253,"","5.3.2018",253,"SD",45,12,"2:22",260,"SD",143,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0.0385,0.0335,0.005,1,0.0385,0.0385
"254",1,0.0588235294117647,0.0833333333333333,-0.916666666666667,0.752173913043478,1,1,1,1,2.15652173913043,0,0,0.00339903459372486,0.00151353270748419,NA,0,1,0.0188976377952756,0.103375638694537,0.522501257356411,"BW 254",254,"","5.3.2018",254,"BW",49,6,"2:38",180,"SD",125,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0.0385,0.0335,0.005,1,0.0385,0.0385
"255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD 255",255,"","5.3.2018",255,"SD",75,26,"2:50",180,"BW",112,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0.0385,0.0335,0.005,1,0.0385,0.0385
"256",1,0.0588235294117647,0.0140845070422535,-0.985915492957746,0.947826086956522,1,1,1,1,1.9,0,0,0.00399738535800483,0.00163020349441938,NA,0,1,0.111811023622047,0.103375638694537,0.180885011614819,"SC 256",256,"","5.3.2018",256,"SC",47,3,"3:04",765,"SD",98,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0385,0.0335,0.005,0,0.0385,0.0385
"257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD 257",257,"","5.3.2018",257,"SD",40,19,"3:18",320,"SD",118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385,0.0335,0.005,0,0.0385,0.0385
"258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC 258",258,"","5.3.2018",258,"EC",75,73,"3:33",320,"EC",155,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.0385,0.0335,0.005,1,0.0385,0.0385
"259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LT 259",259,"","5.3.2018",259,"LT",215,93,"3:49",245,"EC",117,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0385,0.0335,0.005,1,0.0385,0.0385
"260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BW 260",260,"","5.3.2018",260,"BW",30,5,"4:02",140,"AS",184,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0385,0.0335,0.005,1,0.0385,0.0385
"261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AS 261",261,"","5.4.2018",261,"AS",40,41,"9:41",335,"AS",55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335,0.031,0.0025,0,0.0335,0.0335
"262",1,0.0588235294117647,0.571428571428571,-0.428571428571429,0.5,1,1,1,1,2.82173913043478,0,0,0.00256436041834272,0.00231112987712996,NA,0,1,0.0110236220472441,0.103375638694537,0.877881820370638,"SM 262",262,"","5.4.2018",262,"SM",90,31,"9:59",45,"SM",48,0,0,0,0,4,0,0,0,0,0,0,4,4,4,0,4,0,0.0335,0.031,0.0025,1,0.0335,0.0335
"263",1,0.0588235294117647,0.032258064516129,-0.967741935483871,0.756521739130435,1,1,1,1,2.03478260869565,0,0,0.00362027353177796,0.0015515619893834,NA,0,1,0.0488188976377953,0.103375638694537,0.340126289035556,"BW 263",263,"","5.4.2018",263,"BW",55,62,"10:22",210,"SC",58,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0.0335,0.031,0.0025,1,0.0335,0.0335
"264",1,0.0588235294117647,0.0555555555555556,-0.944444444444444,0.804347826086957,1,1,1,1,2.39130434782609,0,0,0.00315265486725664,0.00158975550360867,NA,0,1,0.0283464566929134,0.103375638694537,0.444587232165962,"EC 264",264,"","5.4.2018",264,"EC",48,43,"10:38",90,"EC",194,0,0,2,0,0,0,0,0,0,0,0,1,2,2,0,2,0,0.0335,0.031,0.0025,1,0.0335,0.0335
"265",2,0.117647058823529,0.0340659340659341,-0.482967032967033,0.260869565217391,0.96875,0.726483157256779,0.9375,1,1.58260869565217,0.0029881757522496,0,0.00496781979082864,0.00290412171203061,NA,0.636514168294813,1.88988157484231,0.396850393700787,0.195367714856362,0.125488459026905,"LT 265",265,"","5.4.2018",265,"LT",150,146,"10:55",155,"LT",35,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0.0335,0.031,0.0025,1,0.0335,0.0335
"266",1,0.0588235294117647,0.25,-0.75,0.952173913043478,1,1,1,1,2.61739130434783,0,0,0.00280068382944489,0.00133034365943512,NA,0,1,0.0062992125984252,0.103375638694537,0.733610188364573,"SC 266",266,"","5.4.2018",266,"SC",36,4,"11:03",420,"LT",133,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0335,0.031,0.0025,0,0.0335,0.0335
"267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AS 267",267,"","5.4.2018",267,"AS",34,25,"11:18",300,"LT",94,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0335,0.031,0.0025,1,0.0335,0.0335
"268",1,0.0588235294117647,0.010989010989011,-0.989010989010989,0.639130434782609,1,1,1,1,1.66086956521739,0,0,0.00471641190667739,0.00269448839679189,NA,0,1,0.286614173228346,0.103375638694537,0.0812096813010194,"SC 268",268,"","5.4.2018",268,"SC",65,11,"11:35",120,"LT",17,1,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2,0.0335,0.031,0.0025,2,0.0335,0.0335
"269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SC 269",269,"","5.4.2018",269,"SC",46,18,"11:50",90,"AS",220,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0.0335,0.031,0.0025,1,0.0335,0.0335
"270",1,0.0588235294117647,0.0454545454545455,-0.954545454545455,0.7,1,1,1,1,2.02173913043478,0,0,0.00362530168946098,0.0015768272059547,NA,0,1,0.0346456692913386,0.103375638694537,0.406026425555071,"AS 270",270,"","5.4.2018",270,"AS",50,24,"12:06",35,"SC",124,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0.0335,0.031,0.0025,1,0.0335,0.0335
"271",3,0.176470588235294,0.128388278388278,-0.290537240537241,0.0521739130434783,0.9375,0.592194600147996,0.875,1,1.53478260869565,0.0104320591422913,0.00641309453181948,0.00509352373290426,0.00367121405041921,NA,1.01140426470735,2.74945927399721,0.415748031496063,0.28422710851408,0.159819012259188,"LT 271",271,"","5.4.2018",271,"LT",230,312,"12:17",0,"LT",2,1,0,0,0,0,0,0,0,0,0,0,6,1,1,0,1,0,0.0335,0.031,0.0025,1,0.0335,0.0335
"272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HH 272",272,"","5.4.2018",272,"HH",25,2,"1:01",1810,"SC",105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335,0.031,0.0025,0,0.0335,0.0335
"273",1,0.0588235294117647,0.0396039603960396,-0.96039603960396,0.482608695652174,1,1,1,1,1.81739130434783,0,0,0.00418342719227675,0.00409457916732996,NA,0,1,0.159055118110236,0.103375638694537,0.295412350800466,"AS 273",273,"","5.4.2018",273,"AS",53,34,"1:18",430,"AS",80,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0335,0.031,0.0025,0,0.0335,0.0335
"274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SC 274",274,"","5.4.2018",274,"SC",55,17,"1:33",450,"SC",61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335,0.031,0.0025,0,0.0335,0.0335
